SOCCode	Element_ID	Element_Name	average_scale	TOT_EMP	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
51-2021	2.B.3.j	Equipment Maintenance	17.92842914	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.3.k	Troubleshooting	31.325024228	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.3.l	Repairing	17.196345127	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.3.m	Quality Control Analysis	35.8345404	14,450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.4.e	Judgment and Decision Making	42.257712736	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.4.g	Systems Analysis	28.081514001	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.4.h	Systems Evaluation	24.527535547	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.5.a	Time Management	39.115214431	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.5.b	Management of Financial Resources	0	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.5.c	Management of Material Resources	11.64964745	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	2.B.5.d	Management of Personnel Resources	27.226037957	14,450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2022	2.A.1.a	Reading Comprehension	53.825113629	212,170	Production	30860	0	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.A.1.b	Active Listening	49.684720273	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.A.1.c	Writing	46.43151639	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.A.1.d	Speaking	47.56949803	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.A.1.e	Mathematics	34.805582475	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.A.1.f	Science	28.385106759	212,170	Production	30860	0	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.A.2.a	Critical Thinking	50.709255284	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.A.2.b	Active Learning	45.371482548	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.A.2.c	Learning Strategies	34.805582475	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.A.2.d	Monitoring	50.66867164	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.1.a	Social Perceptiveness	43.260011228	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.1.b	Coordination	49.684720273	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.1.c	Persuasion	33.745264218	212,170	Production	30860	3	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.1.d	Negotiation	33.745264218	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.1.e	Instructing	42.257712736	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.1.f	Service Orientation	39.115214431	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.2.i	Complex Problem Solving	43.260011228	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.a	Operations Analysis	16.940231066	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.b	Technology Design	19.364916731	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.c	Equipment Selection	31.05295017	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.d	Installation	31.325024228	212,170	Production	30860	0	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.e	Programming	9.4491118252	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.g	Operation Monitoring	51.713496442	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.h	Operation and Control	48.680885072	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.j	Equipment Maintenance	31.05295017	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.k	Troubleshooting	37.796447301	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.l	Repairing	33.541019662	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.3.m	Quality Control Analysis	45.355736761	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.4.e	Judgment and Decision Making	48.327454486	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.4.g	Systems Analysis	31.937438845	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.4.h	Systems Evaluation	31.05295017	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.5.a	Time Management	47.56949803	212,170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.5.b	Management of Financial Resources	14.638501094	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.5.c	Management of Material Resources	20.976176963	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	2.B.5.d	Management of Personnel Resources	35.85685828	212,170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2023	2.A.1.a	Reading Comprehension	51.713496442	46,400	Production	33580	1	Electromechanical Equipment Assemblers	2	1
51-2023	2.A.1.b	Active Listening	46.48348401	46,400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	2.A.1.c	Writing	41.231056256	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.A.1.d	Speaking	46.43151639	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.A.1.e	Mathematics	32.557641192	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.A.1.f	Science	34.805582475	46,400	Production	33580	0	Electromechanical Equipment Assemblers	2	1
51-2023	2.A.2.a	Critical Thinking	50.709255284	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.A.2.b	Active Learning	37.96840792	46,400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	2.A.2.c	Learning Strategies	32.557641192	46,400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	2.A.2.d	Monitoring	45.371482548	46,400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.1.a	Social Perceptiveness	38.913824205	46,400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.1.b	Coordination	44.286082948	46,400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.1.c	Persuasion	34.805582475	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.1.d	Negotiation	34.805582475	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.1.e	Instructing	40.229342525	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.1.f	Service Orientation	33.541019662	46,400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.2.i	Complex Problem Solving	37.96840792	46,400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.a	Operations Analysis	16.300744944	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.b	Technology Design	20.976176963	46,400	Production	33580	0	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.c	Equipment Selection	32.557641192	46,400	Production	33580	1	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.d	Installation	14.040757	46,400	Production	33580	1	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.e	Programming	14.040757	46,400	Production	33580	1	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.g	Operation Monitoring	51.713496442	46,400	Production	33580	1	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.h	Operation and Control	38.913824205	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.j	Equipment Maintenance	46.43151639	46,400	Production	33580	0	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.k	Troubleshooting	52.779866291	46,400	Production	33580	0	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.l	Repairing	43.260011228	46,400	Production	33580	1	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.3.m	Quality Control Analysis	56.022954479	46,400	Production	33580	0	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.4.e	Judgment and Decision Making	45.371482548	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.4.g	Systems Analysis	29.277002188	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.4.h	Systems Evaluation	25.911938782	46,400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.5.a	Time Management	45.371482548	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.5.b	Management of Financial Resources	12.240448171	46,400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.5.c	Management of Material Resources	18.631770102	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	2.B.5.d	Management of Personnel Resources	34.764513927	46,400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2031	2.A.1.a	Reading Comprehension	52.737625495	38,700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2031	2.A.1.b	Active Listening	50.709255284	38,700	Production	39600	1	Engine and Other Machine Assemblers	2	1
51-2031	2.A.1.c	Writing	38.031941463	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.A.1.d	Speaking	49.684720273	38,700	Production	39600	1	Engine and Other Machine Assemblers	2	1
51-2031	2.A.1.e	Mathematics	33.806170189	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.A.1.f	Science	29.498668251	38,700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2031	2.A.2.a	Critical Thinking	50.709255284	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.A.2.b	Active Learning	39.115214431	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.A.2.c	Learning Strategies	33.806170189	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.A.2.d	Monitoring	50.709255284	38,700	Production	39600	1	Engine and Other Machine Assemblers	2	1
51-2031	2.B.1.a	Social Perceptiveness	41.76669897	38,700	Production	39600	3	Engine and Other Machine Assemblers	2	1
51-2031	2.B.1.b	Coordination	42.045893294	38,700	Production	39600	3	Engine and Other Machine Assemblers	2	1
51-2031	2.B.1.c	Persuasion	35.85685828	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.B.1.d	Negotiation	34.805582475	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.B.1.e	Instructing	36.916895087	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.B.1.f	Service Orientation	35.85685828	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.B.2.i	Complex Problem Solving	43.028229936	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.a	Operations Analysis	19.364916731	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.b	Technology Design	23.176342618	38,700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.c	Equipment Selection	40.089186287	38,700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.d	Installation	28.081514001	38,700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.e	Programming	19.364916731	38,700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.g	Operation Monitoring	54.891060943	38,700	Production	39600	1	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.h	Operation and Control	48.680885072	38,700	Production	39600	1	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.j	Equipment Maintenance	48.680885072	38,700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.k	Troubleshooting	49.684720273	38,700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.l	Repairing	48.680885072	38,700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2031	2.B.3.m	Quality Control Analysis	53.825113629	38,700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2031	2.B.4.e	Judgment and Decision Making	43.260011228	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.B.4.g	Systems Analysis	36.878177829	38,700	Production	39600	1	Engine and Other Machine Assemblers	2	1
51-2031	2.B.4.h	Systems Evaluation	34.805582475	38,700	Production	39600	1	Engine and Other Machine Assemblers	2	1
51-2031	2.B.5.a	Time Management	43.028229936	38,700	Production	39600	3	Engine and Other Machine Assemblers	2	1
51-2031	2.B.5.b	Management of Financial Resources	16.940231066	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	2.B.5.c	Management of Material Resources	25.298221281	38,700	Production	39600	1	Engine and Other Machine Assemblers	2	1
51-2031	2.B.5.d	Management of Personnel Resources	35.8345404	38,700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2041	2.A.1.a	Reading Comprehension	45.166359163	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.A.1.b	Active Listening	50.709255284	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.A.1.c	Writing	33.806170189	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.A.1.d	Speaking	46.291004989	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.A.1.e	Mathematics	32.776298056	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.A.1.f	Science	16.300744944	79,620	Production	37050	2	Structural Metal Fabricators and Fitters	3	1
51-2041	2.A.2.a	Critical Thinking	43.915503283	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.A.2.b	Active Learning	32.271172452	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.A.2.c	Learning Strategies	17.196345127	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.A.2.d	Monitoring	44.320263021	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.B.1.a	Social Perceptiveness	43.028229936	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.B.1.b	Coordination	42.209003779	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.B.1.c	Persuasion	35.8345404	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.B.1.d	Negotiation	30.659419434	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.B.1.e	Instructing	32.776298056	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.B.1.f	Service Orientation	32.557641192	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.B.2.i	Complex Problem Solving	39.115214431	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	2.B.3.a	Operations Analysis	26.726124191	79,620	Production	37050	2	Structural Metal Fabricators and Fitters	3	1
51-2041	2.B.3.b	Technology Design	14.638501094	79,620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
