SOCCode	Element_ID	Element_Name	average_scale	TOT_EMP	major_occ	annual_earnings	scale_SOCrank	SOCTitle	jobzone	scale_rank
49-9021	1.C.4.a	Self Control	82.200000286	274,680	Installation, maintenance and repair	45110		Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	2
49-9021	1.C.4.b	Stress Tolerance	79.600000381	274,680	Installation, maintenance and repair	45110		Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	2
49-9021	1.C.4.c	Adaptability/Flexibility	77.100000381	274,680	Installation, maintenance and repair	45110		Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	2
49-9021	1.C.5.a	Dependability	88.299999237	274,680	Installation, maintenance and repair	45110		Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	2
49-9021	1.C.5.b	Attention to Detail	88.800001144	274,680	Installation, maintenance and repair	45110		Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	2
49-9021	1.C.5.c	Integrity	84.499998093	274,680	Installation, maintenance and repair	45110		Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	2
49-9021	1.C.6	Independence	83.999998569	274,680	Installation, maintenance and repair	45110		Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	1
49-9021	1.C.7.a	Innovation	77.599999905	274,680	Installation, maintenance and repair	45110		Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	0
49-9021	1.C.7.b	Analytical Thinking	85.999999046	274,680	Installation, maintenance and repair	45110		Heating, Air Conditioning, and Refrigeration Mechanics and Installers	3	0
49-9031	1.C.1.a	Achievement/Effort	73.600001335	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	2
49-9031	1.C.1.b	Persistence	73.600001335	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	3
49-9031	1.C.1.c	Initiative	84.200000763	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	0
49-9031	1.C.2.b	Leadership	64.800000191	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	3
49-9031	1.C.3.a	Cooperation	76.799998283	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	3
49-9031	1.C.3.b	Concern for Others	65	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	3
49-9031	1.C.3.c	Social Orientation	65.599999428	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	2
49-9031	1.C.4.a	Self Control	72.399997711	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	3
49-9031	1.C.4.b	Stress Tolerance	78.800001144	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	2
49-9031	1.C.4.c	Adaptability/Flexibility	69.400000572	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	3
49-9031	1.C.5.a	Dependability	86.800003052	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	2
49-9031	1.C.5.b	Attention to Detail	77.399997711	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	3
49-9031	1.C.5.c	Integrity	85	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	2
49-9031	1.C.6	Independence	78.200001717	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	2
49-9031	1.C.7.a	Innovation	69.400000572	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	2
49-9031	1.C.7.b	Analytical Thinking	74.800000191	33,990	Installation, maintenance and repair	36200		Home Appliance Repairers	3	2
49-9041	1.C.1.a	Achievement/Effort	74.000000954	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	2
49-9041	1.C.1.b	Persistence	77.199997902	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	2
49-9041	1.C.1.c	Initiative	77.600002289	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	2
49-9041	1.C.2.b	Leadership	73.200001717	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	1
49-9041	1.C.3.a	Cooperation	81.000003815	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	2
49-9041	1.C.3.b	Concern for Others	75.399999619	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	2
49-9041	1.C.3.c	Social Orientation	61.399998665	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	2
49-9041	1.C.4.a	Self Control	73.600001335	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	3
49-9041	1.C.4.b	Stress Tolerance	73.800001144	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	3
49-9041	1.C.4.c	Adaptability/Flexibility	73.800001144	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	3
49-9041	1.C.5.a	Dependability	86.000003815	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	3
49-9041	1.C.5.b	Attention to Detail	85	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	3
49-9041	1.C.5.c	Integrity	74.800000191	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	3
49-9041	1.C.6	Independence	76.199998856	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	2
49-9041	1.C.7.a	Innovation	72.800002098	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	1
49-9041	1.C.7.b	Analytical Thinking	77.800002098	323,280	Installation, maintenance and repair	49690		Industrial Machinery Mechanics	3	1
49-9043	1.C.1.a	Achievement/Effort	75.199999809	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	2
49-9043	1.C.1.b	Persistence	78.200001717	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	2
49-9043	1.C.1.c	Initiative	82.600002289	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	1
49-9043	1.C.2.b	Leadership	78.000001907	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	0
49-9043	1.C.3.a	Cooperation	81.000003815	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	2
49-9043	1.C.3.b	Concern for Others	77.399997711	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	1
49-9043	1.C.3.c	Social Orientation	69.000000954	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	1
49-9043	1.C.4.a	Self Control	78.200001717	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	2
49-9043	1.C.4.b	Stress Tolerance	75.599999428	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	3
49-9043	1.C.4.c	Adaptability/Flexibility	78.600001335	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	2
49-9043	1.C.5.a	Dependability	86.599998474	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	3
49-9043	1.C.5.b	Attention to Detail	86.999998093	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	2
49-9043	1.C.5.c	Integrity	79.200000763	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	3
49-9043	1.C.6	Independence	81.000003815	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	1
49-9043	1.C.7.a	Innovation	80	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	0
49-9043	1.C.7.b	Analytical Thinking	77.199997902	92,520	Installation, maintenance and repair	43260		Maintenance Workers, Machinery	3	1
49-9044	1.C.1.a	Achievement/Effort	83.199996948	40,030	Installation, maintenance and repair	51390		Millwrights	3	0
49-9044	1.C.1.b	Persistence	82.399997711	40,030	Installation, maintenance and repair	51390		Millwrights	3	0
49-9044	1.C.1.c	Initiative	85.600004196	40,030	Installation, maintenance and repair	51390		Millwrights	3	0
49-9044	1.C.2.b	Leadership	73.800001144	40,030	Installation, maintenance and repair	51390		Millwrights	3	1
49-9044	1.C.3.a	Cooperation	82.399997711	40,030	Installation, maintenance and repair	51390		Millwrights	3	2
49-9044	1.C.3.b	Concern for Others	76.199998856	40,030	Installation, maintenance and repair	51390		Millwrights	3	1
49-9044	1.C.3.c	Social Orientation	65.599999428	40,030	Installation, maintenance and repair	51390		Millwrights	3	2
49-9044	1.C.4.a	Self Control	85.600004196	40,030	Installation, maintenance and repair	51390		Millwrights	3	1
49-9044	1.C.4.b	Stress Tolerance	78.800001144	40,030	Installation, maintenance and repair	51390		Millwrights	3	2
49-9044	1.C.4.c	Adaptability/Flexibility	83.199996948	40,030	Installation, maintenance and repair	51390		Millwrights	3	1
49-9044	1.C.5.a	Dependability	93.800001144	40,030	Installation, maintenance and repair	51390		Millwrights	3	0
49-9044	1.C.5.b	Attention to Detail	93.199996948	40,030	Installation, maintenance and repair	51390		Millwrights	3	1
49-9044	1.C.5.c	Integrity	88.199996948	40,030	Installation, maintenance and repair	51390		Millwrights	3	1
49-9044	1.C.6	Independence	73.800001144	40,030	Installation, maintenance and repair	51390		Millwrights	3	3
49-9044	1.C.7.a	Innovation	76.199998856	40,030	Installation, maintenance and repair	51390		Millwrights	3	0
49-9044	1.C.7.b	Analytical Thinking	84.399995804	40,030	Installation, maintenance and repair	51390		Millwrights	3	0
49-9045	1.C.1.a	Achievement/Effort	64.200000763	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	3
49-9045	1.C.1.b	Persistence	78.800001144	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	0
49-9045	1.C.1.c	Initiative	69.400000572	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	3
49-9045	1.C.2.b	Leadership	60.799999237	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	2
49-9045	1.C.3.a	Cooperation	72.399997711	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	3
49-9045	1.C.3.b	Concern for Others	68.400001526	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	2
49-9045	1.C.3.c	Social Orientation	58.400001526	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	3
49-9045	1.C.4.a	Self Control	77.399997711	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	2
49-9045	1.C.4.b	Stress Tolerance	73.000001907	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	2
49-9045	1.C.4.c	Adaptability/Flexibility	65.599999428	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	3
49-9045	1.C.5.a	Dependability	85.200004578	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	2
49-9045	1.C.5.b	Attention to Detail	83.199996948	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	2
49-9045	1.C.5.c	Integrity	65.399999619	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	3
49-9045	1.C.6	Independence	62.399997711	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	3
49-9045	1.C.7.a	Innovation	56.999998093	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	3
49-9045	1.C.7.b	Analytical Thinking	55.399999619	1,550	Installation, maintenance and repair	47060		Refractory Materials Repairers, Except Brickmasons	2	3
49-9051	1.C.1.a	Achievement/Effort	69.600000381	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.1.b	Persistence	69.400000572	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.1.c	Initiative	72.399997711	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.2.b	Leadership	77.199997902	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	1
49-9051	1.C.3.a	Cooperation	76.799998283	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.3.b	Concern for Others	69.400000572	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.3.c	Social Orientation	68.600001335	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	2
49-9051	1.C.4.a	Self Control	80	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	2
49-9051	1.C.4.b	Stress Tolerance	74.400000572	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.4.c	Adaptability/Flexibility	74.600000381	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.5.a	Dependability	83.999996185	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.5.b	Attention to Detail	80.799999237	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.5.c	Integrity	72.600002289	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.6	Independence	71.999998093	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.7.a	Innovation	65.199999809	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9051	1.C.7.b	Analytical Thinking	69.000000954	115,380	Installation, maintenance and repair	66450		Electrical Power-Line Installers and Repairers	3	3
49-9052	1.C.1.a	Achievement/Effort	79.600000381	106,360	Installation, maintenance and repair	52920		Telecommunications Line Installers and Repairers	2	0
49-9052	1.C.1.b	Persistence	79.200000763	106,360	Installation, maintenance and repair	52920		Telecommunications Line Installers and Repairers	2	0
49-9052	1.C.1.c	Initiative	79.400000572	106,360	Installation, maintenance and repair	52920		Telecommunications Line Installers and Repairers	2	0
49-9052	1.C.2.b	Leadership	75.399999619	106,360	Installation, maintenance and repair	52920		Telecommunications Line Installers and Repairers	2	0
49-9052	1.C.3.a	Cooperation	88.000001907	106,360	Installation, maintenance and repair	52920		Telecommunications Line Installers and Repairers	2	0
49-9052	1.C.3.b	Concern for Others	82.399997711	106,360	Installation, maintenance and repair	52920		Telecommunications Line Installers and Repairers	2	0
49-9052	1.C.3.c	Social Orientation	68.400001526	106,360	Installation, maintenance and repair	52920		Telecommunications Line Installers and Repairers	2	1
49-9052	1.C.4.a	Self Control	87.600002289	106,360	Installation, maintenance and repair	52920		Telecommunications Line Installers and Repairers	2	0
